bin_selection,time,x,xerr,x2,xerr2,n,v,verr,diodes_diode,diodes_diodeerr,diodes_m2,diodes_m2err,y,yerr
119,77689795.42560273,13002.753074456583,5.780446523530007e-05,12816.471096923355,4.897179693506322e-06,569.0,39991.36299209146,0.008451541074083701,0.16334109887698284,0.0017589377805133466,0.03358654333664353,0.03170396711161355,88.0,9.38083151964686
120,77689791.03681411,13002.753278874958,5.4643964029741206e-05,12816.47110039903,4.277027081467427e-06,564.0,39991.374868084604,0.008281506461346469,0.15812628273348084,0.0036471305858557174,0.03703625285242425,0.03252263985098574,77.0,8.774964387392123
121,77689786.95527774,13002.75347482042,5.749162736368958e-05,12816.471101930272,5.0677117828443745e-06,498.0,39991.39660522076,0.016090695300770553,0.14831157709860832,0.004314289114226893,0.032421829417046424,0.030200045253398873,78.0,8.831760866327848
122,77689782.86825722,13002.753676388884,5.761078608936856e-05,12816.471100974424,6.1018349196396665e-06,559.0,39991.41510375722,0.005176480810193702,0.1362110310799066,0.004746594621161696,0.027391057786561226,0.030451869582450244,75.0,8.660254037844387
123,77689778.9764125,13002.753868168686,5.6002947809285867e-05,12816.471097945898,4.380230076299802e-06,454.0,39991.42320000007,0.0,0.12535226164395222,0.002481586474890195,0.031165219501156638,0.03167703466810504,48.0,6.928203230275509
124,77689775.18677676,13002.754065393707,5.7127552812683905e-05,12816.471100493593,3.5722320498785544e-06,534.0,39991.37888127341,0.013127673867544737,0.1157453487516138,0.0035782118729782014,0.03030605512352791,0.030020373819704814,77.0,8.774964387392123
125,77689771.07766761,13002.754269191519,6.114004155755412e-05,12816.471101240695,2.896204561395751e-06,536.0,39991.36341567153,0.008073127054319104,0.104844892943507,0.003621908743955704,0.03815492253658729,0.02865193885315852,72.0,8.48528137423857
126,77689766.84528719,13002.75447764703,6.068770129871592e-05,12816.471101119221,3.6368449582141446e-06,563.0,39991.33064973335,0.028919698839987587,0.0956416094323493,0.003203948676761323,0.025705104442882456,0.029419965676353733,48.0,6.928203230275509
127,77689762.63090344,13002.75467213187,5.874548966142663e-05,12816.471100203855,3.258136844449414e-06,529.0,39991.305214934015,0.009226075963624967,0.08847456787918345,0.0016828935297336302,0.027031165767663814,0.029700524857992943,47.0,6.855654600401044
128,77689745.83220653,13002.75487199065,6.0090257298841625e-05,12816.471098703765,4.493848325503468e-06,543.0,39991.32481270686,0.01299918123978335,0.0809435339322615,0.005116012021162206,0.030654175739479355,0.030778528059838977,106.0,10.295630140987
129,77689754.5947379,13002.755074170047,5.774117283748968e-05,12816.471097007334,3.1510871693912277e-06,566.0,39991.32822084825,0.001632997133848681,0.07512938791275504,0.0021088664922305957,0.030859809243047258,0.030611257100327326,96.0,9.797958971132712
130,77689750.2689615,13002.75528173198,5.9373825596206216e-05,12816.47109635894,4.634567506036914e-06,569.0,39991.36788295267,0.02128896776662229,0.07129326657765124,0.0021237690397529433,0.020504489202904475,0.031127372817071532,42.0,6.48074069840786
131,77689746.18404658,13002.755472801355,5.575154157067616e-05,12816.471097609348,2.6031179033829147e-06,498.0,39991.34047831327,0.03537024479421053,0.06779502831316452,0.0012182963388135172,0.026777177046053955,0.029107136906132574,46.0,6.782329983125268
132,77689742.25165509,13002.755675981614,5.800960655719727e-05,12816.471098417354,4.46727448866526e-06,541.0,39991.31220628486,0.006355892368385543,0.06358986307737016,0.0013797895603434988,0.028356035093971776,0.03287476973027784,62.0,7.874007874011811
133,77689737.85058746,13002.755882254683,5.4011783890885026e-05,12816.471098384467,3.548291618024913e-06,605.0,39991.322799999565,0.0,0.061034367250624035,0.0015130407161841864,0.019720743148031822,0.03134955213346418,102.0,10.099504938362077
134,77689733.51005344,13002.7560777697,5.7259530416461473e-05,12816.471098204733,3.8319157636715915e-06,532.0,39991.32279999961,0.0,0.0582317723704026,0.0013270309432662976,0.030447069186686306,0.03173120103282953,91.0,9.539392014169456
135,77689729.2741717,13002.756271990884,6.13473730336549e-05,12816.471098835618,4.092389318845516e-06,579.0,39991.35266183099,0.008883516326749845,0.05683372961626545,0.0012879085973257667,0.023649849398637682,0.028585967049197653,62.0,7.874007874011811
136,77689714.71836483,13002.75649241702,5.8809956205237466e-05,12816.471099091674,3.437460568942767e-06,528.0,39991.370109469884,0.00843854586285647,0.05444891193247574,0.002709992049100902,0.025770316417724815,0.03176619106140105,66.0,8.12403840463596
137,77689721.57775564,13002.756674710134,5.724395888281904e-05,12816.471097147021,4.9888832313579905e-06,457.0,39991.372079868495,0.004535975786348258,0.05362751765912275,0.0008993834896939953,0.02579801350655987,0.028269755009911992,93.0,9.643650760992955
138,77689717.77447842,13002.756870556901,5.779336959277933e-05,12816.47109911314,3.341802980885873e-06,538.0,39991.36575353127,0.0012289935344132253,0.053121980200161664,0.0009484864532518161,0.020533441781662075,0.0307400064658276,103.0,10.14889156509222
139,77689713.55157429,13002.757073043023,5.663579645811373e-05,12816.471098773241,2.9487627315813514e-06,573.0,39991.37170000001,0.0,0.0521857135994514,0.0011549157224244144,0.03108653936477175,0.030688186662083203,65.0,8.06225774829855
140,77689709.34581605,13002.757271707038,5.676738426167079e-05,12816.471098917124,3.4045667043031377e-06,536.0,39991.345324627,0.010812923643681686,0.051666832124310204,0.0013599130256472577,0.023766684128498174,0.029913160776277706,105.0,10.246950765959598
141,77689697.27025843,13002.757477834202,6.116073361912121e-05,12816.471096857922,3.2877517531806123e-06,612.0,39991.316319607955,0.024794960319023365,0.05176349205195693,0.004049916090887137,0.019066117471393532,0.031580650436389635,98.0,9.899494936611665
142,77689701.01966718,13002.757667425112,5.2807349710572245e-05,12816.471094511266,2.84696812900563e-06,486.0,39991.337475308654,0.05001337603356925,0.04952525827705612,0.0013547246634108237,0.02426125870311648,0.031967371256284516,57.0,7.54983443527075
143,77689696.81668983,13002.757870903419,6.276647665636882e-05,12816.471098418755,2.544712853163353e-06,613.0,39991.39070587312,0.015664718226106943,0.04777272197331953,0.001384115239180354,0.02901511927299946,0.030021465026326914,83.0,9.1104335791443
144,77689692.42151819,13002.758077487702,5.575581702478859e-05,12816.47109777593,3.5859829470910604e-06,540.0,39991.36306666635,0.005754146688282962,0.04574310323559163,0.0014073776187277,0.018669717259776675,0.03253407455731707,51.0,7.14142842854285
145,77689688.62161346,13002.758278312644,5.783010581895582e-05,12816.471098135267,3.952326124486922e-06,452.0,39991.40120000016,0.0,0.04419674350928109,0.001173687106110536,0.023998105007225594,0.030511623923057965,71.0,8.426149773176359
146,77689684.87600623,13002.758465481913,6.0004585957342574e-05,12816.471099161587,2.3898982240199422e-06,531.0,39991.39890753322,0.0017980019795924246,0.04339456689015067,0.0012782649943872898,0.01960319329548308,0.03292667286681944,67.0,8.18535277187245
147,77689680.79305404,13002.758659828358,6.134275970416324e-05,12816.471098959886,2.6737058622774924e-06,534.0,39991.36498408301,0.041231017892567653,0.04185864783974463,0.001146266744412242,0.02978186122803255,0.03003221603931051,54.0,7.3484692283495345
148,77689676.70175654,13002.758880984864,5.8265160198133864e-05,12816.471099482995,1.912938248692304e-06,530.0,39991.3188015096,0.015273823241734243,0.04061096572214515,0.0012322982348599609,0.022334863154425493,0.03216146860185525,45.0,6.708203932499369
149,77689672.93348262,13002.759069419788,5.63270948499191e-05,12816.471101390911,3.2531849141240913e-06,456.0,39991.357599999836,0.0,0.03911992196322332,0.0012305504102327182,0.02531784076521673,0.03209510044555432,103.0,10.14889156509222
150,77689663.53186277,13002.759263452506,5.5210839239567104e-05,12816.471098397242,2.321963805149858e-06,572.0,39991.3459124127,0.010154817503240158,0.03862858989742927,0.001266996697073584,0.024749118708047177,0.0305532289864763,102.0,10.099504938362077
151,77689665.0532227,13002.759475834651,5.948946663849564e-05,12816.47109793186,5.432282967164465e-06,528.0,39991.353549999825,0.014063323839639914,0.03750278052717799,0.0011776502292298744,0.04071732507208125,0.0300673771327778,79.0,8.888194417315589
152,77689660.97352232,13002.759678517388,6.026046311292236e-05,12816.471097086383,3.070500059725923e-06,530.0,39991.37417509438,0.01142790595473788,0.03696232378273368,0.001096349601798257,0.11510247006362488,0.06488109801516638,58.0,7.615773105863909
153,77689656.88615127,13002.759885988968,5.491894404116077e-05,12816.47109641546,4.3648648749782136e-06,534.0,39991.393093258506,0.008513965539523948,0.03663334019209922,0.0011884218618489336,0.6933646293576304,0.2686968890992677,45.0,6.708203932499369
154,77689652.93797618,13002.76008431536,5.673690725384731e-05,12816.471096543148,5.50407272785969e-06,495.0,39991.31329999992,0.0,0.0355652076363099,0.0014081646844978013,1.1977448258449828,0.11786191346644412,97.0,9.848857801796104
155,77689649.33344364,13002.760271956453,5.8104585433925375e-05,12816.471097404208,4.432707045436687e-06,454.0,39991.35085022039,0.0286753416839676,0.03530075501403124,0.0011178597639744075,0.4602749035461222,0.22331709303637068,44.0,6.6332495807108
156,77689640.36910339,13002.760472217371,5.50480585505414e-05,12816.47109955718,3.6393542218244406e-06,502.0,39991.36858426278,0.009131586922002239,0.03548450201094767,0.0028098982603490313,0.09884941928154317,0.044468972251461604,65.0,8.06225774829855
157,77689642.18330133,13002.760661008362,5.802764629438068e-05,12816.471097944372,2.291810823876863e-06,492.0,39991.34780000001,0.0,0.03464933293289968,0.0011398050245234749,0.04800376256784587,0.029882463727852752,75.0,8.660254037844387
158,77689638.2524463,13002.760876032795,6.211948318318912e-05,12816.471097541682,3.197757230930109e-06,537.0,39991.347635009646,7.607225347662428e-05,0.03516092483278059,0.00118405533514224,0.028831010676505977,0.027536616551928243,117.0,10.816653826391969
159,77689634.44290131,13002.76107807388,5.394240531503872e-05,12816.471098036329,3.3230095845657247e-06,453.0,39991.31362295824,0.0321864727682274,0.034749067494855665,0.0011333821973406092,0.02803395539724772,0.030617855844831635,64.0,8.0
160,77689630.6634878,13002.761267944583,6.047901318611064e-05,12816.471098841523,3.6444362995936005e-06,532.0,39991.29823947345,0.030357114000244233,0.03459455648551583,0.0011603688029623563,0.016086054003583695,0.0322908731409979,123.0,11.090536506409418
161,77689626.74744685,13002.761469660918,5.795675232913365e-05,12816.471097430986,3.265760199794727e-06,496.0,39991.35940000033,0.0,0.0349060049710211,0.001077511333234079,0.02391735139049896,0.030037816295573207,44.0,6.6332495807108
162,77689622.96980886,13002.761672940676,5.722845396967675e-05,12816.471096897554,3.3916260785348003e-06,498.0,39991.31160241003,0.018701333462531406,0.034693957110387606,0.0010849128545971482,0.025643755178259592,0.031950999156170966,34.0,5.830951894845301
163,77689619.32072294,13002.76186765956,5.625943911621558e-05,12816.47109776495,3.799762514548354e-06,462.0,39991.34988441595,0.046834925139916994,0.03431626990544164,0.0011879651993741095,0.02342455335193204,0.03263652080670912,64.0,8.0
164,77689615.52736454,13002.762075268041,5.886450304768254e-05,12816.471097393658,4.174852553561012e-06,535.0,39991.38085887868,0.03792828327819553,0.03424643163940101,0.001190568022399538,0.02909913635916147,0.031980022816424945,98.0,9.899494936611665
165,77689609.34508583,13002.762276787222,5.315678825814874e-05,12816.471097777285,4.359187768671647e-06,494.0,39991.30236153793,0.019978786373711963,0.034751554512515846,0.0012724960169063983,0.01810595893212524,0.03178594945431928,49.0,7.0
166,77689608.10033439,13002.762467692168,6.028937486557663e-05,12816.471096338864,2.3689044630480895e-06,497.0,39991.351670824835,0.03110132462035272,0.03408465905309156,0.00127154006897458,0.022733591495672386,0.03113431606721878,79.0,8.888194417315589
167,77689604.16849466,13002.762672043293,5.940446110558418e-05,12816.471095077224,2.707358647705356e-06,535.0,39991.400999626094,0.03424075915132818,0.03328177486990339,0.0011334195899774045,0.022031749767926174,0.030676334166635257,44.0,6.6332495807108
168,77689600.23570642,13002.762873832875,6.162726779363466e-05,12816.471096032443,4.20435001200128e-06,486.0,39991.42670946508,0.025586804597086624,0.03307536776694297,0.001040436888329887,0.02043524632971278,0.031777205972845037,101.0,10.04987562112089
169,77689596.42671177,13002.763069170913,5.8577314271151907e-05,12816.471095310642,3.414775825307187e-06,491.0,39991.36779999984,0.0,0.033123418588554575,0.001190226617729665,0.02043850632626714,0.03183881962329782,56.0,7.483314773547883
170,77689592.50995626,13002.763282134492,6.0367292601807184e-05,12816.471098346357,3.7724846142445322e-06,536.0,39991.332677612314,0.016002652312506183,0.032582134200749645,0.001076374365219703,0.02467062832248438,0.032533525782708086,60.0,7.745966692414834
171,77689587.16784167,13002.763485444782,5.0961787946074756e-05,12816.471097396308,4.384561256016797e-06,642.0,39991.33190046672,0.021345948112251212,0.03297497835754534,0.001166215208994489,0.023583562186659624,0.03112918450425076,100.0,10.0
172,77689584.69962952,13002.763635044943,4.967484346685283e-05,12816.471098644677,2.872363212292274e-06,496.0,39991.32897681464,0.022590289494618238,0.03277989611601788,0.0012649374059937818,0.013378987185578142,0.033409829227411,52.0,7.211102550927978
173,77689581.89715266,13002.763922841232,0.0,12816.471096951009,3.86893730014856e-06,39.0,39991.37149999997,0.0,0.03339810247191098,0.0005378198019913693,0.016597363671478595,0.019682571384259235,0.0,0.0
174,77689581.3081333,13002.764096570003,2.312710793979084e-05,12816.471097993553,2.6164297025094272e-06,82.0,39991.37149999993,0.0,0.03276935016563663,0.00044229053078053164,0.04104475088995346,0.020178080553124967,13.0,3.605551275463989
175,77689581.27564877,13002.764196271206,0.0,12816.47110057909,8.704687488325688e-07,35.0,39991.37149999998,0.0,0.032042380198834305,0.00015492879295743217,0.05438143498953167,0.010349571292017797,2.0,1.4142135623730951
204,77689578.67910884,13002.77014054189,0.0,12816.47109855522,4.765040271093819e-07,39.0,39991.38178205125,0.017738597103012333,0.0405670924611019,0.005237644080262738,-0.007869977309925358,0.007377707478283244,23.0,4.795831523312719
249,77689578.39520346,13002.779154697662,0.0,12816.471098632155,5.4246694814726374e-08,38.0,39991.4116,0.0,0.04951079590296607,0.008206926224175227,0.02019273418321143,0.012286966313810767,1.0,1.0
255,77689571.11963814,13002.780331399286,0.0,12816.471092370135,5.467769319484313e-06,41.0,39991.40929999996,0.0,0.03778754029926992,0.0014902244650848622,0.04134961293884217,0.014565492237366829,8.0,2.8284271247461903
258,77689570.82412921,13002.78092761185,0.0,12816.471103674861,6.036147776991421e-06,38.0,39991.40929999996,0.0,0.0367171450791123,0.001472484269720479,0.0630488675769396,0.006045677850313483,4.0,2.0
263,77689571.40868609,13002.781807492373,0.0,12816.471103739947,1.2080358711135e-06,36.0,39991.40929999997,0.0,0.03603235486937061,0.00040434479265516216,0.004345419253535832,0.00802087783187852,4.0,2.0
273,77689571.12192687,13002.78386543184,5.306537760058618e-05,12816.471100347882,2.8132709100081658e-06,79.0,39991.409299999956,0.0,0.0340291657597768,0.0008671344151084876,0.017287038736332867,0.034027886920223696,8.0,2.8284271247461903
280,77689571.9746651,13002.785340312594,0.0,12816.471093313883,1.1503846545533178e-06,36.0,39991.40929999997,0.0,0.032807012219622116,0.00016023374244251347,0.011654977635118987,0.012718523564027986,7.0,2.6457513110645907
288,77689578.10695069,13002.786951381202,0.0,12816.471097244594,5.893771454033413e-07,39.0,39991.4116,0.0,0.037210318324298386,0.004672226218525575,0.0523158019660233,0.009635182333608066,1.0,1.0
290,77689575.03937186,13002.787323848434,1.7731104925923402e-05,12816.471096098496,3.8741720452023335e-06,158.0,39991.411600000145,0.0,0.033196431257188776,0.0008991038644814897,0.005004204830242338,0.025862545907758702,15.0,3.872983346207417
291,77689576.29102355,13002.787412538459,5.319778572134557e-05,12816.471096374371,4.1782863199949345e-06,374.0,39991.41159999978,0.0,0.032143044377272736,0.0009691553528065703,0.03430571609312705,0.02941704651623235,42.0,6.48074069840786
292,77689572.26179692,13002.787607236416,0.0,12816.47109088148,2.3572720833558397e-06,40.0,39991.40929999996,0.0,0.0326050856685458,0.00026322316062653604,0.048541750431427264,0.00951494629171635,6.0,2.449489742783178
293,77689573.7421904,13002.787966387215,0.0,12816.47110404665,4.8499054032528336e-06,39.0,39991.4116,0.0,0.032790846850103285,0.0006434986852817515,0.002925678130361406,0.016440823449678777,0.0,0.0
296,77689573.00921741,13002.788518192223,2.415896599398619e-05,12816.471099135772,2.639973487053098e-06,81.0,39991.409697530864,0.0008750679028715083,0.034298365178963404,0.0009271368801015487,0.025599990889029568,0.044419697225263316,5.0,2.23606797749979
299,77689573.00315471,13002.789146227558,2.437488726805747e-05,12816.471098460504,2.733144270982667e-06,78.0,39991.409299999956,0.0,0.035447590196189004,0.0006698544078308703,0.01769379746714148,0.027210405074591267,11.0,3.3166247903554
308,77689570.24632837,13002.790910797556,0.0,12816.471097951924,9.793516913489855e-07,38.0,39991.40929999996,0.0,0.06936778890854058,0.055565392631725864,0.02568067368778886,0.013873675792166737,7.0,2.6457513110645907
344,77689569.95682152,13002.797988005026,0.0,12816.471097434423,2.9515368224256477e-08,40.0,39991.40929999996,0.0,0.12030608260003343,0.0594066749491248,0.000690640067524849,0.00458812254600597,2.0,1.4142135623730951
371,77689563.23276012,13002.803457006214,0.0,12816.471100174827,1.394165672770786e-06,37.0,39991.315840540556,0.006515769736735969,0.03467712322819247,0.0004389437653092613,0.021066527957894127,0.017122621288541008,4.0,2.0
374,77689562.94681622,13002.80404028976,0.0,12816.471094336845,1.143430420345777e-06,39.0,39991.31330000002,0.0,0.03564157463103071,0.0005733004708031523,-0.015064269538371953,0.00918242479569388,1.0,1.0
380,77689563.51607385,13002.805250021282,0.0,12816.471101088739,1.1569355607956242e-07,37.0,39991.3321,0.0,0.03228571229392884,0.0009461973896267116,0.05011016929926012,0.009175848897608894,1.0,1.0
391,77689569.66785935,13002.807457453293,0.0,12816.471094823535,1.2714370456422797e-06,37.0,39991.40929999996,0.0,0.03761971438039209,0.0026115485429997806,0.0016240904349490257,0.010728399369098343,1.0,1.0
393,77689563.809286,13002.807874936841,0.0,12816.471096472285,8.359968954364583e-07,37.0,39991.3321,0.0,0.03209013221763472,0.0012150014722162343,0.05994251318914034,0.008550834587202813,7.0,2.6457513110645907
399,77689562.65875472,13002.809133231422,0.0,12816.471099021068,1.63956549313306e-06,38.0,39991.313300000016,0.0,0.035297551891883175,0.0006267095712909269,-0.010371799417039316,0.012263743271078811,1.0,1.0
403,77689564.08942091,13002.809816012028,0.0,12816.471098072754,0.0,34.0,39991.3321,0.0,0.03727927954052705,0.0009127757590495387,0.024509051054689132,0.015527562510475303,9.0,3.0
409,77689566.6886551,13002.811043770698,6.258674519372503e-05,12816.471096505129,2.135355995493849e-06,273.0,39991.33210000018,0.0,0.04027671824191612,0.0017854277661697516,0.017360047882371537,0.032108009176292064,41.0,6.4031242374328485
410,77689568.32009186,13002.811223089582,5.3350162827311634e-05,12816.471095961651,1.5145490959924018e-06,233.0,39991.379148927204,0.037745068317078447,0.04093446473504337,0.0011818070125798263,0.020701732668674346,0.033354864784279945,29.0,5.385164807134504
411,77689565.86845276,13002.811508513578,0.0,12816.471097555146,1.4968791824791772e-06,37.0,39991.3321,0.0,0.04322930658032573,0.0010518167850410778,0.02064869778517278,0.013708941991955891,0.0,0.0
412,77689565.16539748,13002.811719823294,2.3034192559426697e-05,12816.47110217529,5.5048923634334724e-06,76.0,39991.33210000007,0.0,0.045957484890428286,0.0021276242973171013,0.027282044156685625,0.03454549643367362,14.0,3.7416573867739413
413,77689565.150529,13002.811949255329,1.5424652243882338e-05,12816.471100552586,7.18481424169305e-06,77.0,39991.33210000007,0.0,0.047069788091264435,0.0015729747308246636,0.048253082251774465,0.022308441435776934,16.0,4.0
443,77689562.37822025,13002.81790456064,0.0,12816.471094445313,2.549182681580948e-06,37.0,39991.313300000016,0.0,0.05170147993482178,0.012194931054961975,0.020897617873818764,0.010705972619195743,13.0,3.605551275463989
486,77689562.09019049,13002.826420364725,0.0,12816.47109776783,2.297469181135802e-06,40.0,39991.31330000002,0.0,0.04275258016218089,0.013036717869361836,0.7136715758061392,0.5839061978402,5.0,2.23606797749979
487,77689557.68612668,13002.826598819476,0.0,12816.471092446898,0.0,36.0,39991.39070000002,0.0,0.033318681308409565,0.0005821728465161181,0.9700753640126106,0.20059283059224048,5.0,2.23606797749979
488,77689557.39555088,13002.826901591028,0.0,12816.471094538963,3.53486813016827e-07,37.0,39991.390700000025,0.0,0.03413483301619867,0.00038806672656324393,0.6962002142421867,0.4156185300833581,21.0,4.58257569495584
495,77689557.972092,13002.828257877609,0.0,12816.471095124169,6.845005635468057e-07,37.0,39991.390700000025,0.0,0.03216125224529274,0.0007022915187205082,0.16809831249599536,0.263644413005356,5.0,2.23606797749979
502,77689557.10773666,13002.829643712323,0.0,12816.4711059247,3.075658615435125e-06,36.0,39991.39070000002,0.0,0.034570443186470755,0.00026078401840585634,0.03633387439372797,0.045802934046568815,0.0,0.0
511,77689558.26476324,13002.831393394272,0.0,12816.471098237733,0.0,38.0,39991.34996315791,0.039165128047308644,0.03824926699581177,0.003228152202312635,0.05922289079624027,0.007447531707463593,2.0,1.4142135623730951
523,77689558.56190725,13002.833894652329,0.0,12816.471093265383,1.1478487692113718e-06,38.0,39991.313300000016,0.0,0.07512406585494899,0.018301102109888435,0.05354451802047383,0.00722882363910944,6.0,2.449489742783178
524,77689561.7818257,13002.834155779958,0.0,12816.471098049802,3.857836803887144e-07,42.0,39991.31330000002,0.0,0.07745666702464928,0.03878307717152723,0.3076999625466682,0.32507637158240277,7.0,2.6457513110645907
527,77689561.32999161,13002.834764710908,9.88296958329472e-07,12816.471094134655,3.9019581602599975e-06,73.0,39991.31330000002,0.0,0.10638535326350274,0.0028184185959312675,0.012396947895860877,0.0187106537772827,9.0,3.0
528,77689560.89860195,13002.83483955019,0.0,12816.471102906287,0.0,36.0,39991.313300000016,0.0,0.11316647078536862,0.0020698260468399758,-0.004115394550922676,0.005983211109556206,8.0,2.8284271247461903
529,77689560.62339573,13002.835022515748,0.0,12816.471101003171,1.950970906669973e-06,38.0,39991.313300000016,0.0,0.12021346232138247,0.00686929357458014,0.024174519952645596,0.016479639759917314,17.0,4.123105625617661
530,77689558.72495635,13002.835271851483,1.523910144058569e-05,12816.471095619516,2.9585196863725054e-06,115.0,39991.338202608684,0.036315144638048795,0.12869880626878558,0.03939948684351243,0.04486452616578588,0.02522797198082864,20.0,4.47213595499958
532,77689559.58138032,13002.835678294285,7.555409845944713e-05,12816.47109702713,1.3572106788819388e-06,81.0,39991.31330000002,0.0,0.1577405652788926,0.007593416453041748,0.03174408075725711,0.037581788649330955,29.0,5.385164807134504
533,77689559.75108981,13002.835879533259,0.0,12816.471098518388,9.795934844015756e-07,35.0,39991.313300000016,0.0,0.16235510125795444,0.0016259138088105987,0.04574466958511151,0.011855044098040082,5.0,2.23606797749979
534,77689559.4720478,13002.835995528454,0.0,12816.471099607576,3.82060158573105e-07,39.0,39991.31330000002,0.0,0.1630303116993381,0.0009237398296210561,0.007918668753237698,0.010650132890982272,5.0,2.23606797749979
567,77689556.54186249,13002.842625107543,0.0,12816.471096797799,3.1638522461644198e-06,37.0,39991.390700000025,0.0,0.04187802614409801,0.02740482824720283,0.06358741463065375,0.0038789086621555226,6.0,2.449489742783178
603,77689556.25425729,13002.849860107424,0.0,12816.471096942485,6.45666642114668e-07,40.0,39991.39070000003,0.0,0.034619782705844135,0.0009109185744160107,0.0443725610472206,0.012503605622355127,0.0,0.0
627,77689555.96267211,13002.854621479286,0.0,12816.471098460308,6.019674364539622e-07,38.0,39991.390700000025,0.0,0.039945853992234485,0.012087183180211722,0.0030364312420314726,0.011288031422172622,4.0,2.0
631,77689552.88908647,13002.855534967655,2.0950279273500614e-05,12816.471094876613,2.831805438222302e-06,222.0,39991.37162792797,0.013929630328138556,0.11165418238627214,0.0021269162679308424,0.033740709611835895,0.027326906782973896,23.0,4.795831523312719
632,77689549.8449402,13002.85567517378,5.8245126120790625e-05,12816.47109748871,2.393238450491775e-06,576.0,39991.36061909703,0.002609904200436363,0.11990382797416616,0.00484990604931598,0.027576680652129735,0.03127271133056722,42.0,6.48074069840786
633,77689545.45714347,13002.855868840084,5.807312710547161e-05,12816.471096163343,2.746004224012274e-06,578.0,39991.352899999714,0.0,0.1328875460242063,0.004549104303697757,0.03646378333069521,0.03167817188727271,69.0,8.306623862918075
634,77689540.77557793,13002.856075527194,5.987301016222202e-05,12816.471096152101,1.7395056191973523e-06,642.0,39991.394338317856,0.010107774719164266,0.14571706238844265,0.00394057098078721,0.029988989705670734,0.03211380131179959,67.0,8.18535277187245
635,77689537.37882237,13002.856279593389,5.2910942306397116e-05,12816.471097503121,3.105917822556221e-06,607.0,39991.37731515631,0.007193625778507385,0.15432593900581595,0.007889193566150898,0.03161007212951336,0.02984209757523714,92.0,9.591663046625438
636,77689531.64288084,13002.85647288501,5.776875154507221e-05,12816.471097610716,3.871201355141046e-06,609.0,39991.349031034464,0.014521117985085527,0.16108917931699226,0.002454349221115926,0.031724036429612065,0.030193328133238256,63.0,7.937253933193772
637,77689527.08873935,13002.85667725368,5.439804764424244e-05,12816.471096577814,2.995620121668901e-06,576.0,39991.37520520846,0.02528391770863087,0.16009726342853212,0.001605894753838773,0.036461791539716036,0.031653170946045354,93.0,9.643650760992955
638,77689522.72262378,13002.856871021291,5.928363096387592e-05,12816.47109688126,4.2390673080520216e-06,572.0,39991.37316520977,0.02106211303850959,0.15533898194535364,0.0035240010120449203,0.029485252516982783,0.031320393007576275,85.0,9.219544457292887
639,77689518.3914131,13002.857070212194,5.5357091923894846e-05,12816.471096288178,3.2314030790744626e-06,574.0,39991.33921324029,0.018342063878134307,0.14648290402396844,0.0037536060592565446,0.03820930447983592,0.03165803956260046,59.0,7.681145747868608
640,77689514.13905245,13002.85726603266,5.5079761917751634e-05,12816.471095334962,4.845406973377941e-06,539.0,39991.313774211885,0.005359616224072784,0.13590594474870643,0.0035248699060390493,0.03229783512167868,0.029254957812529108,43.0,6.557438524302
641,77689512.42861064,13002.857465884284,5.8931900882599865e-05,12816.47109601843,3.6158908124366308e-06,638.0,39991.334461755345,0.014164085903581428,0.1243405288190548,0.005186541422100628,0.02607909655011596,0.028921489834739907,69.0,8.306623862918075
642,77689505.27457479,13002.857673968938,5.8314375993768785e-05,12816.471096069914,4.234308231127114e-06,568.0,39991.36230809889,0.0035114935364123283,0.1139404732506792,0.0034463263741716745,0.036007775298207104,0.03070055667515852,64.0,8.0
643,77689500.91131799,13002.857875536387,5.887233367144535e-05,12816.471095982964,3.0829572487247962e-06,573.0,39991.344731413854,0.008518535381166885,0.1044896229509204,0.002784781971491125,0.024064770904409328,0.030630404525119188,67.0,8.18535277187245
644,77689496.55491447,13002.858073636171,5.4696231691840294e-05,12816.47109690378,4.164446867090563e-06,570.0,39991.36890403524,0.02051498661752975,0.0957029736444845,0.003466992183761801,0.03363905168441421,0.033497345762199565,73.0,8.54400374531753
645,77689495.95707884,13002.858266808274,5.655640082373472e-05,12816.471097012043,3.6852994059487874e-06,653.0,39991.37658851472,0.008387436188521868,0.08725265857201073,0.002635247028039198,0.02406684293987946,0.031917545610463026,103.0,10.14889156509222
646,77689487.503185,13002.858473425807,5.923872721386475e-05,12816.471096483376,2.750440622091742e-06,579.0,39991.35965941294,0.010529600400696342,0.08167335148616828,0.0025716758704195618,0.030780645564281117,0.031566663123961496,87.0,9.327379053088816
647,77689483.1512545,13002.858675377074,5.854624584299348e-05,12816.471099191936,4.196706872742771e-06,575.0,39991.34616000021,0.0009757334588759484,0.07585889723455129,0.002002472235553426,0.026549696619423666,0.02894040047921862,110.0,10.488088481701515
648,77689484.06143273,13002.858872925146,5.935353906130576e-05,12816.471096294194,3.4152946900389865e-06,575.0,39991.34805165212,0.01303610210682825,0.07117722036915601,0.0022476844642746927,0.025937600577346745,0.03228242491363583,59.0,7.681145747868608
649,77689484.22205688,13002.859072979774,5.674352307678572e-05,12816.471095855066,3.880575455707615e-06,643.0,39991.414685069954,0.008788084605671249,0.06651554399114995,0.0017859826328722036,0.03101359854015511,0.03262388915680312,78.0,8.831760866327848
